"","Site","Date","NDVI","SAVI","NDMI","NDWI","EVI","BSI","NSMI","NDSI"
"2377","US-Wkg","2021-09-13",0.332184118128997,0.498205489019368,-0.084232378,-0.410251284,0.75475138909336,0.124661594328943,0.138916390302547,0.477933817568281
"2378","US-Wkg","2021-09-16",0.305063333119307,0.457522461122948,-0.124934308,-0.42317608,0.566855215760927,0.17273078827458,0.135683251600815,0.520196275372121
"2379","US-Wkg","2021-09-21",0.281279465548505,0.421852041440402,-0.148922407,-0.414452559,0.478006502850731,0.19983942878623,0.151771325681714,0.529825684349364
"2380","US-Wkg","2021-10-01",0.25426107091422,0.381334075885059,-0.158294898,-0.362472375,0.569275406,0.190149941394757,0.136820080053192,0.49042227216485
"2381","US-Wkg","2021-10-03",0.117844426617217,0.176749043116918,0.086258011,-0.127026316,12.2038746766046,-0.042754577,0.063845034,0.0412009329759289
"2382","US-Wkg","2021-10-06",0.267040415200243,0.400492093159147,-0.173210029,-0.398329711,0.484720562663864,0.210113772831697,0.110542638971349,0.533777458242422
"2383","US-Wkg","2021-10-13",0.249733725052789,0.374544545829563,-0.156415846,-0.384233143,0.459102086957292,0.197414665168139,0.108616427393859,0.509119645
"2384","US-Wkg","2021-10-16",0.240766562,0.36109106653361,-0.171233388,-0.386626119,0.419366017301015,0.213613097627722,0.108125104110323,0.522163215245663
"2385","US-Wkg","2021-10-18",0.22439537760164,0.336543556921106,-0.162671269,-0.366065273,0.39540683133578,0.206632391010337,0.125845807821017,0.498268819530075
"2386","US-Wkg","2021-10-21",0.222646864863399,0.333916755024096,-0.177219776,-0.376407431,0.365450684624765,0.224656784839252,0.13111461834526,0.51808487725376
"2387","US-Wkg","2021-10-23",0.225112779809346,0.337619373748844,-0.171845208,-0.383640518,0.378267592974372,0.218209216747409,0.112988524823704,0.520113694829784
"2388","US-Wkg","2021-10-28",0.208858864751443,0.313242812087495,-0.168378031,-0.357491397,0.353051624379604,0.215469986215187,0.126507550375788,0.49523511804836
"2389","US-Wkg","2021-10-31",0.206150742019527,0.30917785837207,-0.174527421,-0.36395514,0.333217343538889,0.224939355267208,0.133217413848571,0.505516677432389
"2390","US-Wkg","2021-11-05",0.203285961948516,0.304881290309936,-0.177075904,-0.364338039,0.346185313210353,0.220560699415222,0.114308755843267,0.507903261
"2391","US-Wkg","2021-11-07",0.19592516231514,0.293846993510909,-0.163402526,-0.35674035,0.314787709708746,0.218388284253973,0.131496243493831,0.490759995559198
"2392","US-Wkg","2021-11-10",0.194426473260406,0.291594258826739,-0.182213575,-0.355769664,0.308250999579997,0.232663256603233,0.136885638676693,0.504484931106562
"2393","US-Wkg","2021-11-12",0.210819323585214,0.316184381306878,-0.160662853,-0.380841348,0.337841515012793,0.216616458933514,0.120217123713996,0.509403728765224
"2394","US-Wkg","2021-11-15",0.209090205287703,0.313586876373088,-0.171855196,-0.390388959,0.317983428714812,0.23074644948691,0.119341202531454,0.525823163549796
"2395","US-Wkg","2021-11-27",0.196359771476977,0.294497778635126,-0.174759112,-0.379792406,0.28540602330267,0.239047790421469,0.147013220770258,0.519069945725021
"2396","US-Wkg","2021-11-30",0.200253398814261,0.30033402006827,-0.179872906,-0.393919052,0.272921102718848,0.251680872931862,0.15210107633589,0.534711205994276
"2397","US-Wkg","2021-12-02",0.179283116558082,0.268890234438089,-0.162381364,-0.343570608,0.300986676616826,0.213150012000044,0.131809918,0.478512960697975
"2398","US-Wkg","2021-12-05",0.198032894020808,0.297003146713585,-0.182499402,-0.392357756,0.281871629363044,0.247125055555703,0.129779197743324,0.535476263
"2399","US-Wkg","2021-12-12",0.200232468045753,0.300305493892941,-0.173095445,-0.390965213,0.295965254215244,0.235627080891987,0.136611049057739,0.527225353129468
"2400","US-Wkg","2021-12-17",0.179230681545891,0.268806930614419,-0.182047824,-0.357370404,0.272847105391884,0.238029809142649,0.141672024042826,0.505736309699714
"2401","US-Wkg","2021-12-20",0.194253215746563,0.291334227763047,-0.184331555,-0.395760855,0.255490138991588,0.260355561761947,0.148802602325234,0.539234418916874
"2402","US-Wkg","2022-01-04",0.187716613964234,0.281527060096122,-0.201905335,-0.383440599,0.265664161315347,0.261280880904318,0.116282122411025,0.541971284278519
"2403","US-Wkg","2022-01-06",0.164975944847236,0.247426801371864,-0.19754055,-0.338129455,0.250228914909464,0.249076374418173,0.128200087660006,0.501252886650981
"2404","US-Wkg","2022-01-21",0.160210874968878,0.240281501557666,-0.193283145,-0.331367322,0.25948669,0.237968023916289,0.111398472971493,0.492217819
"2405","US-Wkg","2022-01-24",0.164729835737624,0.247053509176867,-0.216457043,-0.352948919,0.246720768408119,0.263418086012971,0.108730030264092,0.527935674604135
"2406","US-Wkg","2022-01-29",0.144460903202186,0.216656789707111,-0.208624654,-0.310180893,0.236176512979539,0.247101395349774,0.117643159321708,0.486675261521171
"2407","US-Wkg","2022-01-31",0.146049079362627,0.219042130963198,-0.193758382,-0.297878201,0.279544246221331,0.219845010083624,0.097675005,0.464372308380748
"2408","US-Wkg","2022-02-03",0.158218524992299,0.237290828960735,-0.191893645,-0.325145009,0.273200896,0.229494135644101,0.105220098956718,0.486145516276288
"2409","US-Wkg","2022-02-08",0.148448857910761,0.222638432606622,-0.202601153,-0.310831872,0.240154324625762,0.244423233457112,0.11666324905575,0.482449516908128
"2410","US-Wkg","2022-02-10",0.141256668081411,0.211855302192509,-0.194895418,-0.29254886,0.268817774499353,0.221150303651892,0.094832107,0.460764901997178
"2411","US-Wkg","2022-02-18",0.153008099273033,0.229476706416624,-0.206239524,-0.320926718,0.24890378458916,0.246091813519931,0.118762397184058,0.493796955390695
"2412","US-Wkg","2022-02-23",0.139124227924592,0.208656187409789,-0.189466144,-0.294335589,0.254073965804604,0.221836575519072,0.097620019,0.457855604031753
"2413","US-Wkg","2022-02-25",0.14033736741982,0.210477225976959,-0.196687766,-0.293224717,0.252207816334969,0.228318969027877,0.112687541437952,0.462788133590931
"2414","US-Wkg","2022-03-02",0.133641563477703,0.200435416565816,-0.198250229,-0.282572105,0.257856612556563,0.222022924151576,0.089626424,0.45493724
"2415","US-Wkg","2022-03-05",0.138391982450979,0.207558190862575,-0.194536332,-0.293339369,0.254666034511146,0.224402676592169,0.092084617,0.461159835340132
"2416","US-Wkg","2022-03-10",0.128862376003333,0.19326568754175,-0.206143758,-0.282804637,0.225692389322158,0.23745973797178,0.105716567314948,0.461608473270071
"2417","US-Wkg","2022-03-15",0.138839963540223,0.208230575353384,-0.196926522,-0.29248951,0.262810944013905,0.223072452187548,0.087051667,0.462413062032266
"2418","US-Wkg","2022-03-20",0.125131961119755,0.187672156443441,-0.200331309,-0.272228378,0.232521754136787,0.227286499148498,0.104277200812,0.447792370323211
"2419","US-Wkg","2022-03-22",0.13646241254053,0.204667313687014,-0.202639333,-0.28416466,0.272317188306066,0.221669874797041,0.08923497,0.459932931413341
"2420","US-Wkg","2022-04-01",0.126861617,0.190268708414669,-0.204182773,-0.270643288,0.257084648662098,0.221259883715321,0.079454331,0.449606852749766
"2421","US-Wkg","2022-04-06",0.119402241516548,0.179081263430572,-0.205882779,-0.259498164,0.232824217259734,0.226032948118986,0.091698189,0.441478615636508
"2422","US-Wkg","2022-04-09",0.122585870065629,0.183854413571051,-0.200778149,-0.269214995,0.229738115687658,0.226683570496287,0.093861844,0.445563260137666
"2423","US-Wkg","2022-04-11",0.114748423697247,0.172102264614839,-0.195573487,-0.249702966,0.244499558442761,0.210923934551126,0.076859548,0.424319941845509
"2424","US-Wkg","2022-04-14",0.127366327729286,0.191024833574741,-0.19300741,-0.274159085,0.250106325381291,0.216942369010728,0.076537605,0.443379847738777
"2425","US-Wkg","2022-04-21",0.121447924853848,0.182150922388081,-0.192823435,-0.260875382,0.249919941230695,0.21233910424073,0.073447883,0.431677145290922
"2426","US-Wkg","2022-04-24",0.127059244204413,0.190565018085707,-0.187932134,-0.268973555,0.25515234088002,0.211382467909361,0.079178459,0.43465886448452
"2427","US-Wkg","2022-04-26",0.112391130055654,0.168567453741222,-0.193326373,-0.25008932,0.221789714001948,0.216612322837263,0.091973534,0.422674038571571
"2428","US-Wkg","2022-05-01",0.124110725618978,0.186145522673432,-0.183111847,-0.260271079,0.257162691767887,0.205300929069016,0.074478747,0.4229485689484
"2429","US-Wkg","2022-05-06",0.116813632930669,0.175201576524025,-0.170440976,-0.246185932,0.246168118490387,0.195556798775281,0.087298173,0.399633634189273
"2430","US-Wkg","2022-05-09",0.121756120631333,0.182611700478845,-0.190865826,-0.262274483,0.229995771809385,0.219360576220568,0.099247733,0.431222194616896
"2431","US-Wkg","2022-05-11",0.117701431378071,0.176533013818091,-0.190781015,-0.251954371,0.247707134055252,0.208878017040094,0.075324983,0.422161930533835
"2432","US-Wkg","2022-05-16",0.126277950850855,0.189396891838127,-0.176826568,-0.264898588,0.24904167228952,0.205914768097284,0.090373405,0.421691984398725
"2433","US-Wkg","2022-05-19",0.123662793000502,0.185471791558542,-0.185940624,-0.265316424,0.234696830960935,0.215703897529332,0.101309263340271,0.429731505
"2434","US-Wkg","2022-05-21",0.12466002048394,0.186970649792986,-0.176631718,-0.259997682,0.257143640270482,0.201523574979953,0.076823265,0.417157216687913
"2435","US-Wkg","2022-05-24",0.126404388596236,0.189583969543109,-0.183590572,-0.266192309,0.25411244842147,0.208450820445679,0.084288809,0.428577546824877
"2436","US-Wkg","2022-05-26",0.117404486375207,0.176088417346453,-0.187554097,-0.255847819,0.230358396781861,0.213388231140554,0.092883369,0.422799566605198
"2437","US-Wkg","2022-05-29",0.118683658194092,0.178004180068019,-0.191683384,-0.259432031,0.227920827852415,0.218230212814099,0.101105058875512,0.429462678988044
"2438","US-Wkg","2022-05-31",0.120309225798068,0.180445359272192,-0.182875021,-0.255800027,0.251411424299134,0.204341148491667,0.077083369,0.4188130931447
"2439","US-Wkg","2022-06-03",0.119573689731329,0.17933907606553,-0.192412071,-0.259350693,0.241136898294801,0.21391474774062,0.083665978,0.430049402923039
"2440","US-Wkg","2022-06-13",0.118222953652428,0.177314058481225,-0.214511514,-0.264088001,0.232310381817817,0.230847603228218,0.10030045355429,0.452631556793464
"2441","US-Wkg","2022-06-15",0.118761151713559,0.178123264932877,-0.200464238,-0.261572062,0.226691713014137,0.224485649468831,0.102042507103027,0.438642246188588
"2442","US-Wkg","2022-06-23",0.113197965405156,0.169774592684693,-0.156147453,-0.230608002,0.281513040182171,0.173542341878741,0.100779679059415,0.373140289012934
"2443","US-Wkg","2022-06-30",0.17387179941907,0.26077809698766,-0.188730223,-0.29245035,0.365031503953918,0.207507035939175,0.085146816,0.455518385782624
"2444","US-Wkg","2022-07-05",0.252432649074491,0.378608223415786,-0.134338233,-0.338563507,0.547517987432667,0.166173277608791,0.115184788802838,0.452124319218533
"2445","US-Wkg","2022-07-08",0.281369764970025,0.421998967,-0.120372887,-0.365592404,0.583357346879833,0.159522612481842,0.129022832127267,0.465262141385508
"2446","US-Wkg","2022-07-10",0.312702956174497,0.46900368817034,-0.107125757,-0.379234007,0.724829301112724,0.13963493296919,0.118335546254185,0.467302607030998
"2447","US-Wkg","2022-07-13",0.337056909580091,0.505517672446235,-0.08532773,-0.401302207,0.771478406171297,0.124380946053003,0.126983943549726,0.470513992322041
"2448","US-Wkg","2022-07-15",0.32124098298321,0.481803236246254,-0.085083247,-0.389437957,0.714890033481558,0.127532942652219,0.138050358830469,0.459170292069635
"2449","US-Wkg","2022-07-18",0.295471064309304,0.443146233675085,-0.108679866,-0.383708268,0.607173257053253,0.152048300740742,0.137219025225762,0.472329871841581
"2450","US-Wkg","2022-07-23",0.359373914528215,0.538982750569742,-0.083909452,-0.425305775,0.778847611539784,0.126818841078451,0.145352434108808,0.491635842478466
"2451","US-Wkg","2022-08-04",0.556599763936109,0.83478394,0.074031512,-0.503374559,1.47724488551264,-0.022729269,0.243443967442679,0.446402349217374
"2452","US-Wkg","2022-08-07",0.595931505,0.893764871971763,0.089460504,-0.540705355,1.38147456876495,-0.030112183,0.252753939186934,0.474759247613981
"2453","US-Wkg","2022-08-17",0.24081112407311,0.361188870889474,0.061862927,-0.21688759,-3.12489063,-0.035686417,0.07933515,0.157355036830484
"2454","US-Wkg","2022-08-29",0.524515103487856,0.786630706502927,0.041461815,-0.507117908,1.37925485911506,0.01142127,0.211909732568461,0.475824040608907
"2455","US-Wkg","2022-09-06",0.491684070701198,0.737417511985115,0.0213399428579698,-0.526614386,0.956490777579329,0.049638808,0.220019592455722,0.511454520354542
"2456","US-Wkg","2022-09-11",0.427954003224931,0.641834712033634,-0.031308001,-0.497453523,0.836199993019432,0.093720152,0.191587312564992,0.52097132109693
"2457","US-Wkg","2022-09-16",0.405223368,0.607737037292612,-0.070165691,-0.488882313,0.715196486,0.133926378730635,0.182111332284909,0.540424899021752
"2458","US-Wkg","2022-09-18",0.378847344919043,0.568188589321206,-0.084356267,-0.462811457,0.746622391138266,0.134486881498898,0.160163140214958,0.526514568698291
"2459","US-Wkg","2022-09-23",0.359887374642047,0.539744965617263,-0.125800075,-0.446145066,0.654107105019206,0.173370544812306,0.164375511483747,0.541185842726423
"2460","US-Wkg","2022-10-01",0.342371995070872,0.513469491467044,-0.127412106,-0.445613945,0.636598266274845,0.173060607224462,0.151784779945027,0.541900181
"2461","US-Wkg","2022-10-03",0.314702867754714,0.471982194675462,-0.13710566,-0.418548498,0.584883716369538,0.180858892958087,0.154853625874873,0.525104235709384
"2462","US-Wkg","2022-10-06",0.285860361573669,0.428720148242641,-0.107380641,-0.370076539,0.637891368210742,0.144432291138376,0.173481787001297,0.459045602230721
"2463","US-Wkg","2022-10-11",0.315452447769491,0.473099339750262,-0.14586692,-0.420927233,0.623533694,0.181270673901663,0.136537616075976,0.533577718357468
"2464","US-Wkg","2022-10-18",0.256589285177466,0.384790418021627,-0.089517908,-0.324659906,0.983933948531138,0.110235284040002,0.150017049102173,0.40135544935825
"2465","US-Wkg","2022-10-21",0.287083501040975,0.430551580947271,-0.160838861,-0.405482984,0.556440450782045,0.194277980203103,0.123755389177862,0.531078452326177
"2466","US-Wkg","2022-10-26",0.28363371458054,0.4253780200954,-0.158879949,-0.409675808,0.487689808999703,0.205280544734736,0.144642948496798,0.533143594740307
"2467","US-Wkg","2022-10-28",0.282353264397798,0.423466639172213,-0.128750437,-0.402151402,0.552473418293578,0.171091272675161,0.123824274262161,0.50413962906411
"2468","US-Wkg","2022-10-31",0.272938031741899,0.409339758741725,-0.146835397,-0.410444016,0.501537459056224,0.190121245398523,0.122321049528739,0.52502302993527
"2469","US-Wkg","2022-11-05",0.25583585511495,0.383689111690285,-0.17294943,-0.407637676,0.416378346507633,0.221919902594005,0.150008827851046,0.541532412
"2470","US-Wkg","2022-11-12",0.223709134346861,0.335514737231779,-0.16553228,-0.368871221,0.399839190806397,0.206878401344206,0.143513138274689,0.503161448918156
"2471","US-Wkg","2022-11-17",0.219213453834935,0.328773184766881,-0.154067453,-0.362664548,0.418931548035639,0.192306725258241,0.125106381190344,0.488812590900967
"2472","US-Wkg","2022-11-20",0.221772597454001,0.332607300100456,-0.160154133,-0.38255274,0.399741632702934,0.20238219493295,0.12692857746632,0.510861596022641
"2473","US-Wkg","2022-11-25",0.210425522646114,0.315589095204689,-0.17155432,-0.373176899,0.34487114653528,0.221031583068555,0.145417241043983,0.511285324227472
"2474","US-Wkg","2022-11-27",0.215385988999646,0.32303300114028,-0.155991016,-0.369460214,0.401803411748833,0.196097393135818,0.12634650264018,0.496246474239515
"2475","US-Wkg","2022-12-10",0.19321872302369,0.289776549603471,-0.206884953,-0.352639811,0.339038048251017,0.237526456033424,0.100222455830051,0.520575664251596
"2476","US-Wkg","2022-12-15",0.168533312172512,0.25275333716643,-0.196239965,-0.308197072,0.321669949794645,0.221940783605975,0.133962835635891,0.474975843481896
"2477","US-Wkg","2022-12-17",0.170291986625787,0.255396349704158,-0.202863354,-0.308231907,0.343157987665203,0.220723369725525,0.107846629107568,0.480411383086193
"2478","US-Wkg","2022-12-22",0.164419685442703,0.246589250077616,-0.218996442,-0.307607365,0.298754843339821,0.24185560924122,0.111515153177843,0.492777579486043
"2479","US-Wkg","2023-01-04",0.152025224128477,0.227996169219719,-0.235494163,-0.303661857,0.261890866499219,0.258850881358107,0.12606983611176,0.502548007279534
"2480","US-Wkg","2023-01-06",0.152174433405217,0.228225700255144,-0.225107363,-0.290203056,0.318883654879293,0.232637742091465,0.095539362,0.48312880512333
"2481","US-Wkg","2023-01-09",0.156097020804222,0.234104924629802,-0.231343619,-0.308948787,0.281376090975729,0.251152536881597,0.093527078,0.503523755
"2482","US-Wkg","2023-01-11",0.137446775733784,0.206133754936574,-0.233034259,-0.274634745,0.25972883346437,0.247210320449022,0.108383848629726,0.476592009
